MTFCC,OID,RTTYP,SUFQUAL,SUFQUALABRV,SUFTYP,SUFTYPEABRV,BASENAME,NAME
R1011,110785969380,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969381,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969382,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969383,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969384,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969385,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969386,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969387,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969388,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969391,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969392,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969395,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969396,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785969397,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110786534983,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110789280717,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110789280734,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110789280754,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110789280756,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110789280761,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042247,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042248,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042249,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042250,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042251,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042252,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042253,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042254,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042255,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042256,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042257,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042258,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042260,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042261,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042266,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110782042267,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723545,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723546,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723547,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723548,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723549,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723550,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723551,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723552,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723553,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723554,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110783723555,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110784242620,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110784242621,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937062,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937063,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937064,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937065,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937066,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937067,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937068,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937069,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937070,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937071,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937072,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937073,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937074,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937075,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937076,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937077,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937078,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937079,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746947,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746948,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746949,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746950,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746951,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746952,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584687,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746953,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746955,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746958,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746959,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746960,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746961,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746962,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746963,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746964,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746965,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746966,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746967,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746968,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746969,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746970,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584688,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584689,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584690,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584691,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584692,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584693,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584694,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110785584695,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746971,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746972,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746973,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746974,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746975,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746979,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746980,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746981,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746984,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746985,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746986,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746987,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746988,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746989,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110788746990,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404373,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404374,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404375,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404376,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404377,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404379,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404381,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404384,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404386,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404387,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404388,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404389,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110449404390,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110448806182,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937080,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937081,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937082,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937083,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937084,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937085,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937086,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937087,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937088,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937089,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839618,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839625,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839626,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839627,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839628,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839629,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110793839630,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267724,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267742,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267756,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267757,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267758,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267759,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267760,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267765,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267766,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267767,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267768,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267769,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267777,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267778,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267791,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267792,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267795,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267796,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267797,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110796146543,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937058,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937059,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937060,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110795937061,,,,506,Rlwy,Delaware and Hudson,Delaware and Hudson Rlwy
R1011,110794267845,,,,,,Delaware and Hudson Ry (Abandoned),Delaware and Hudson Ry (Abandoned)
R1011,1101476262404,,,,672,Yard,Dewitt,Dewitt Yard
R1011,1101476262403,,,,672,Yard,Dewitt,Dewitt Yard
R1011,1102817921680,,,,,,Dmm Ml,Dmm Ml
R1011,1102636292216,,,,,,Dmm Ml,Dmm Ml
R1011,1102817921679,,,,,,Dmm Ml,Dmm Ml
R1011,1102215352907,,,,,,Dmm Ml,Dmm Ml
R1011,1102368553992,,,,,,Dmm Ml,Dmm Ml
R1011,1102817921675,,,,,,Dmm Ml,Dmm Ml
R1011,110788646662,M,,,505,RR,Erie Lackawana,Erie Lackawana RR
R1011,110471398974,M,,,505,RR,Erie,Erie RR
R1011,110170654583,M,,,505,RR,Erie,Erie RR
R1011,110761104096,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104097,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104098,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104099,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104101,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104102,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104103,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110742560637,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110793839264,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110784644848,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110784644849,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110784644850,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110784644851,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110991015107,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110991015108,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110991015109,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110991015110,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102381586633,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181992,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181993,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181994,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181995,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181996,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102221181997,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102216839324,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102218283191,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102215378745,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102830902780,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102652864574,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1102652864575,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1107052292375,,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,11012815112108,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,11012815112220,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,11019626077685,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,11031988017247,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,11031988017249,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655699,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655701,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655702,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655703,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655704,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655706,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655708,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655710,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655711,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655712,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110170655713,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169077030,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169077031,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169085878,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169085880,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169085881,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110169085882,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471404457,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471404460,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471404461,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471404462,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471404463,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168735,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168736,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168737,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168738,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168739,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168740,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168742,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168743,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168744,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168745,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168747,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168748,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168749,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168750,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168751,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168752,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168753,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168754,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168755,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168756,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168757,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168760,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168764,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168766,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168771,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168772,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168774,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471168775,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126349,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126350,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126351,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126352,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126353,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110471126356,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110496880583,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110496366136,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110496366137,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110496366138,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104092,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,110761104093,M,,,505,RR,Erie-Lackawanna,Erie-Lackawanna RR
R1011,1101476262412,,,,,,Fair Grounds Subdivision,Fair Grounds Subdivision
R1011,1102652836867,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102650981345,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102302460808,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102652836915,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102294879100,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102302460815,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102652836889,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102294887531,M,,,505,RR,Falls Rd,Falls Rd RR
R1011,1102650959807,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102604105715,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102830903247,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102215354541,,,,,,Falls Road Ml,Falls Road Ml
R1011,1101961949858,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102652894004,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102652894007,,,,,,Falls Road Ml,Falls Road Ml
R1011,1103026529270,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102652885948,,,,,,Falls Road Ml,Falls Road Ml
R1011,1102652885949,,,,,,Falls Road Ml,Falls Road Ml
R1011,110496365830,M,,,505,RR,Falls Road,Falls Road RR
R1011,1101476262002,,,,,,Fglk Mainline,Fglk Mainline
R1011,1101476262001,,,,,,Fglk Mainline,Fglk Mainline
R1011,110169261030,,,,,,Fglk Mainline,Fglk Mainline
R1011,110169261029,,,,,,Fglk Mainline,Fglk Mainline
R1011,110169261028,,,,,,Fglk Mainline,Fglk Mainline
R1011,110788150716,M,,,505,RR,Fonda Johnstown and Gloversville,Fonda Johnstown and Gloversville RR
R1011,110795937396,,,,672,Yard,Fort Edward,Fort Edward Yard
R1011,110793840074,,,,,,Freight M1,Freight M1
R1011,110788747078,,,,,,Freight Ml,Freight Ml
R1011,110788747079,,,,,,Freight Ml,Freight Ml
R1011,110788747080,,,,,,Freight Ml,Freight Ml
R1011,110788747081,,,,,,Freight Ml,Freight Ml
R1011,110788747082,,,,,,Freight Ml,Freight Ml
R1011,110788747084,,,,,,Freight Ml,Freight Ml
R1011,110788747087,,,,,,Freight Ml,Freight Ml
R1011,110788747088,,,,,,Freight Ml,Freight Ml
R1011,110788747089,,,,,,Freight Ml,Freight Ml
R1011,110788747090,,,,,,Freight Ml,Freight Ml
R1011,110783723655,,,,,,Freight Ml,Freight Ml
